,Bacteria,Chemicals,Importance_decition_tree,CV_decition_tree,R_squared_decition_tree
0,1,Rb,0.9125295508274232,-0.25571428571428584,0.8475177304964538
1,2,B,1.3067729083665338,0.46555555555555567,0.8342629482071713
2,3,"['EC', 'Sr', 'Antracen']",1.1402099167571478,-0.18242361684558223,-0.4911328266377124
3,3,"['V', 'As']",1.1257328990228013,-0.18242361684558223,-0.4911328266377124
4,3,"['Cr', 'Fe']",1.1402099167571478,-0.18242361684558223,-0.4911328266377124
5,3,"['Mn', 'Fe']",0.9937024972855593,-0.18242361684558223,-0.4911328266377124
6,3,"['Fe', 'Al', 'Cr', 'Mn']",1.1257328990228015,-0.18242361684558223,-0.4911328266377124
7,3,"['Se', 'Mo']",1.1402099167571482,-0.18242361684558223,-0.4911328266377124
8,3,"['Sr', 'EC']",1.1402099167571478,-0.18242361684558223,-0.4911328266377124
9,3,"['Fluoren', 'Fluoranten']",1.1402099167571478,-0.18242361684558223,-0.4911328266377124
10,3,"['Antracen', 'EC', 'Li']",1.1402099167571478,-0.18242361684558223,-0.4911328266377124
11,3,TOC,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
12,3,HCHO,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
13,3,B,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
14,3,Ni,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
15,3,Ga,1.4181686572566048,-0.18242361684558223,-0.4911328266377124
16,3,Rb,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
17,3,Sb,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
18,3,Ba,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
19,3,Naftalen,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
20,3,Acenaften,1.1402099167571478,-0.18242361684558223,-0.4911328266377124
21,4,"['V', 'As']",1.1190195086298984,-1.354023316889133,0.09169618260527346
22,6,Acenaften,1.0442417781041133,-42.78078883012767,0.5205266997206788
23,15,Ga,1.0230523304728252,-1.5496581823191744,0.5333445510123955
24,21,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,0.5666666666666667,-0.5483870967741935
25,21,"['Se', 'Mo']",1.032258064516129,0.5666666666666667,-0.5483870967741935
26,21,"['Sr', 'EC']",1.032258064516129,0.5666666666666667,-0.5483870967741935
27,21,"['Fluoren', 'Fluoranten']",1.032258064516129,0.5666666666666667,-0.5483870967741935
28,21,"['Antracen', 'EC', 'Li']",1.032258064516129,0.5666666666666667,-0.5483870967741935
29,21,pH,1.032258064516129,0.5666666666666667,-0.5483870967741935
30,21,TOC,1.032258064516129,0.5666666666666667,-0.5483870967741935
31,21,HCHO,1.032258064516129,0.5666666666666667,-0.5483870967741935
32,21,B,1.032258064516129,0.5666666666666667,-0.5483870967741935
33,21,Ni,1.032258064516129,0.5666666666666667,-0.5483870967741935
34,21,Ga,1.032258064516129,0.5666666666666667,-0.5483870967741935
35,21,Rb,1.032258064516129,0.5666666666666667,-0.5483870967741935
36,21,Sb,1.032258064516129,0.5666666666666667,-0.5483870967741935
37,21,Ba,1.032258064516129,0.5666666666666667,-0.5483870967741935
38,21,Naftalen,1.032258064516129,0.5666666666666667,-0.5483870967741935
39,21,Acenaften,1.032258064516129,0.5666666666666667,-0.5483870967741935
40,25,"['EC', 'Sr', 'Antracen']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
41,25,"['Li', 'Antracen']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
42,25,"['Al', 'Fe']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
43,25,"['V', 'As']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
44,25,"['Cr', 'Fe']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
45,25,"['Mn', 'Fe']",0.9036306588973555,-1.3363350681536552,-0.08292245629762429
46,25,"['Fe', 'Al', 'Cr', 'Mn']",0.9036306588973555,-1.3363350681536552,-0.08292245629762429
47,25,"['Se', 'Mo']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
48,25,"['Sr', 'EC']",1.1044374719856567,-1.3363350681536552,-0.08292245629762429
49,25,"['Antracen', 'EC', 'Li']",0.9036306588973555,-1.3363350681536552,-0.08292245629762429
50,25,B,0.9896907216494846,-1.3363350681536552,-0.08292245629762429
51,28,"['EC', 'Sr', 'Antracen']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
52,28,"['Li', 'Antracen']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
53,28,"['Al', 'Fe']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
54,28,"['V', 'As']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
55,28,"['Cr', 'Fe']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
56,28,"['Mn', 'Fe']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
57,28,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
58,28,"['Se', 'Mo']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
59,28,"['Sr', 'EC']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
60,28,"['Fluoren', 'Fluoranten']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
61,28,"['Antracen', 'EC', 'Li']",1.032258064516129,-0.039999999999999994,-0.5483870967741935
62,28,pH,1.032258064516129,-0.039999999999999994,-0.5483870967741935
63,28,TOC,1.032258064516129,-0.039999999999999994,-0.5483870967741935
64,28,HCHO,1.032258064516129,-0.039999999999999994,-0.5483870967741935
65,28,B,1.032258064516129,-0.039999999999999994,-0.5483870967741935
66,28,Ni,1.032258064516129,-0.039999999999999994,-0.5483870967741935
67,28,Ga,1.032258064516129,-0.039999999999999994,-0.5483870967741935
68,28,Rb,1.032258064516129,-0.039999999999999994,-0.5483870967741935
69,28,Sb,1.032258064516129,-0.039999999999999994,-0.5483870967741935
70,28,Ba,1.032258064516129,-0.039999999999999994,-0.5483870967741935
71,28,Naftalen,1.032258064516129,-0.039999999999999994,-0.5483870967741935
72,28,Acenaften,1.032258064516129,-0.039999999999999994,-0.5483870967741935
73,31,Ga,1.1108050376470362,-5.824882309408723,0.6906467171204609
74,33,Ba,1.007992477668077,-0.3025,0.8871650211565585
75,38,"['EC', 'Sr', 'Antracen']",0.9267522667657468,-198.6740574040711,-0.5097698300402642
76,38,"['Li', 'Antracen']",1.2788278159667144,-198.6740574040711,-0.5097698300402642
77,38,"['Al', 'Fe']",1.0119695714956547,-198.6740574040711,-0.5097698300402642
78,38,"['V', 'As']",1.0847442131020897,-198.6740574040711,-0.5097698300402642
79,38,"['Cr', 'Fe']",1.3034327416647706,-198.6740574040711,-0.5097698300402642
80,38,"['Fe', 'Al', 'Cr', 'Mn']",1.388740129049879,-198.6740574040711,-0.5097698300402642
81,38,"['Se', 'Mo']",1.190545654713351,-198.6740574040711,-0.5097698300402642
82,38,"['Sr', 'EC']",1.1945630985993074,-198.6740574040711,-0.5097698300402642
83,38,"['Fluoren', 'Fluoranten']",1.4186571021724497,-198.6740574040711,-0.5097698300402642
84,38,"['Antracen', 'EC', 'Li']",1.2516197074450326,-198.6740574040711,-0.5097698300402642
85,38,pH,0.9718990302242148,-198.6740574040711,-0.5097698300402642
86,38,TOC,1.2516197074450326,-198.6740574040711,-0.5097698300402642
87,38,HCHO,1.2516197074450326,-198.6740574040711,-0.5097698300402642
88,38,B,1.2516197074450326,-198.6740574040711,-0.5097698300402642
89,38,Ni,1.2516197074450326,-198.6740574040711,-0.5097698300402642
90,38,Ga,1.2516197074450326,-198.6740574040711,-0.5097698300402642
91,38,Rb,1.2516197074450326,-198.6740574040711,-0.5097698300402642
92,38,Sb,1.2516197074450326,-198.6740574040711,-0.5097698300402642
93,38,Ba,1.2555945651479918,-198.6740574040711,-0.5097698300402642
94,38,Naftalen,1.2516197074450326,-198.6740574040711,-0.5097698300402642
95,38,Acenaften,1.2516197074450326,-198.6740574040711,-0.5097698300402642
96,40,Sb,1.0494338580502625,-1.421443157232631,0.6059099696216514
97,44,Rb,1.0666666666666669,0.5,0.4666666666666667
98,47,"['Mn', 'Fe']",0.988652557333801,-1.7195140724020377,0.09009226043906549
99,47,"['Fe', 'Al', 'Cr', 'Mn']",1.0396432193202303,-1.7195140724020377,0.09009226043906549
100,47,"['Se', 'Mo']",1.0438458571413376,-1.7195140724020377,0.09009226043906549
101,47,"['Antracen', 'EC', 'Li']",1.0273452488939407,-1.7195140724020377,0.09009226043906549
102,47,Ni,1.0889294819067417,-1.7195140724020377,0.09009226043906549
103,48,Naftalen,1.0337698915645683,-0.14143038463660945,0.4827999208227346
104,53,Ga,1.2251839511314733,-1.3065054185909228,0.5719144800777454
105,54,"['Antracen', 'EC', 'Li']",1.0743262814181826,-20.717096566179087,-0.5113500369480228
106,54,pH,1.0421503388118767,-20.717096566179087,-0.5113500369480228
107,54,HCHO,1.0743262814181826,-20.717096566179087,-0.5113500369480228
108,54,B,1.0743262814181826,-20.717096566179087,-0.5113500369480228
109,54,Ni,1.0743262814181826,-20.717096566179087,-0.5113500369480228
110,54,Ga,1.0743262814181826,-20.717096566179087,-0.5113500369480228
111,54,Rb,1.0743262814181826,-20.717096566179087,-0.5113500369480228
112,54,Sb,1.0743262814181826,-20.717096566179087,-0.5113500369480228
113,54,Ba,1.1120489016931407,-20.717096566179087,-0.5113500369480228
114,54,Naftalen,1.0743262814181826,-20.717096566179087,-0.5113500369480228
115,54,Acenaften,1.0743262814181826,-20.717096566179087,-0.5113500369480228
116,55,Ga,1.3654311927096698,-24.453993346303182,0.6363346118738572
117,56,Ga,1.422222222222222,0.32666666666666677,0.6444444444444444
118,57,"['EC', 'Sr', 'Antracen']",0.9987871493380245,-13.681365458361432,-0.4714748634385706
119,57,"['Li', 'Antracen']",0.9607258587167855,-13.681365458361432,-0.4714748634385706
120,57,"['Al', 'Fe']",0.9112366138937753,-13.681365458361432,-0.4714748634385706
121,57,"['V', 'As']",0.9190507051816192,-13.681365458361432,-0.4714748634385706
122,57,"['Se', 'Mo']",1.0151998271764962,-13.681365458361432,-0.4714748634385706
123,57,"['Sr', 'EC']",0.925756874363485,-13.681365458361432,-0.4714748634385706
124,57,"['Fluoren', 'Fluoranten']",0.9856716970650867,-13.681365458361432,-0.4714748634385706
125,57,"['Antracen', 'EC', 'Li']",0.9230256457735395,-13.681365458361432,-0.4714748634385706
126,57,pH,1.0151998271764962,-13.681365458361432,-0.4714748634385706
127,57,TOC,0.9230256457735395,-13.681365458361432,-0.4714748634385706
128,57,HCHO,0.9230256457735395,-13.681365458361432,-0.4714748634385706
129,57,B,0.9230256457735395,-13.681365458361432,-0.4714748634385706
130,57,Ni,0.9230256457735395,-13.681365458361432,-0.4714748634385706
131,57,Ga,0.9230256457735395,-13.681365458361432,-0.4714748634385706
132,57,Rb,0.9230256457735395,-13.681365458361432,-0.4714748634385706
133,57,Sb,0.9230256457735395,-13.681365458361432,-0.4714748634385706
134,57,Ba,0.9230256457735395,-13.681365458361432,-0.4714748634385706
135,57,Naftalen,0.9230256457735395,-13.681365458361432,-0.4714748634385706
136,57,Acenaften,0.9230256457735395,-13.681365458361432,-0.4714748634385706
137,58,"['Al', 'Fe']",1.0285714285714285,-0.14857142857142852,-0.3857142857142857
138,58,"['V', 'As']",1.0999999999999999,-0.14857142857142852,-0.3857142857142857
139,58,"['Cr', 'Fe']",1.0999999999999999,-0.14857142857142852,-0.3857142857142857
140,58,"['Mn', 'Fe']",1.0999999999999999,-0.14857142857142852,-0.3857142857142857
141,58,"['Se', 'Mo']",1.0999999999999999,-0.14857142857142852,-0.3857142857142857
142,58,"['Sr', 'EC']",1.0999999999999999,-0.14857142857142852,-0.3857142857142857
143,60,"['EC', 'Sr', 'Antracen']",1.2163276199046842,-134.82796755257738,-0.6770635139770913
144,60,"['Li', 'Antracen']",1.036130424960466,-134.82796755257738,-0.6770635139770913
145,60,"['Al', 'Fe']",1.1687217841937256,-134.82796755257738,-0.6770635139770913
146,60,"['V', 'As']",1.1896014792874654,-134.82796755257738,-0.6770635139770913
147,60,"['Mn', 'Fe']",1.023149187826681,-134.82796755257738,-0.6770635139770913
148,60,"['Fe', 'Al', 'Cr', 'Mn']",1.240910120023217,-134.82796755257738,-0.6770635139770913
149,60,"['Se', 'Mo']",1.108006392396061,-134.82796755257738,-0.6770635139770913
150,60,"['Sr', 'EC']",1.2446807536135416,-134.82796755257738,-0.6770635139770913
151,60,"['Fluoren', 'Fluoranten']",1.0270002438828634,-134.82796755257738,-0.6770635139770913
152,60,"['Antracen', 'EC', 'Li']",1.2144035297628513,-134.82796755257738,-0.6770635139770913
153,60,pH,1.190949026622278,-134.82796755257738,-0.6770635139770913
154,60,TOC,1.2144035297628513,-134.82796755257738,-0.6770635139770913
155,60,HCHO,1.2144035297628513,-134.82796755257738,-0.6770635139770913
156,60,B,1.2144035297628513,-134.82796755257738,-0.6770635139770913
157,60,Ni,1.2144035297628513,-134.82796755257738,-0.6770635139770913
158,60,Ga,1.2144035297628513,-134.82796755257738,-0.6770635139770913
159,60,Rb,1.2144035297628513,-134.82796755257738,-0.6770635139770913
160,60,Sb,1.239428601355022,-134.82796755257738,-0.6770635139770913
161,60,Ba,1.2144035297628513,-134.82796755257738,-0.6770635139770913
162,60,Naftalen,1.2144035297628513,-134.82796755257738,-0.6770635139770913
163,60,Acenaften,1.2144035297628513,-134.82796755257738,-0.6770635139770913
164,61,"['EC', 'Sr', 'Antracen']",1.220727673649394,-0.3418236302418123,-0.6449834619625137
165,61,"['Li', 'Antracen']",1.2618890113928705,-0.3418236302418123,-0.6449834619625137
166,61,"['Al', 'Fe']",1.1569276001470048,-0.3418236302418123,-0.6449834619625137
167,61,"['V', 'As']",1.257919882396178,-0.3418236302418123,-0.6449834619625137
168,61,"['Cr', 'Fe']",1.0807791253215728,-0.3418236302418123,-0.6449834619625137
169,61,"['Mn', 'Fe']",1.1444321940463063,-0.3418236302418123,-0.6449834619625137
170,61,"['Fe', 'Al', 'Cr', 'Mn']",1.2579198823961777,-0.3418236302418123,-0.6449834619625137
171,61,"['Sr', 'EC']",1.2167585446527014,-0.3418236302418123,-0.6449834619625137
172,61,"['Fluoren', 'Fluoranten']",1.0679897096655644,-0.3418236302418123,-0.6449834619625137
173,61,"['Antracen', 'EC', 'Li']",1.18662256523337,-0.3418236302418123,-0.6449834619625137
174,61,pH,1.2618890113928705,-0.3418236302418123,-0.6449834619625137
175,61,TOC,1.18662256523337,-0.3418236302418123,-0.6449834619625137
176,61,HCHO,1.18662256523337,-0.3418236302418123,-0.6449834619625137
177,61,B,1.18662256523337,-0.3418236302418123,-0.6449834619625137
178,61,Ni,1.18662256523337,-0.3418236302418123,-0.6449834619625137
179,61,Ga,1.18662256523337,-0.3418236302418123,-0.6449834619625137
180,61,Rb,1.18662256523337,-0.3418236302418123,-0.6449834619625137
181,61,Sb,1.18662256523337,-0.3418236302418123,-0.6449834619625137
182,61,Ba,1.18662256523337,-0.3418236302418123,-0.6449834619625137
183,61,Naftalen,1.18662256523337,-0.3418236302418123,-0.6449834619625137
184,61,Acenaften,1.2024990812201395,-0.3418236302418123,-0.6449834619625137
185,68,Naftalen,1.2495956873315364,-376.0276986868023,0.7192185125150956
186,74,"['EC', 'Sr', 'Antracen']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
187,74,"['Li', 'Antracen']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
188,74,"['Al', 'Fe']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
189,74,"['V', 'As']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
190,74,"['Cr', 'Fe']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
191,74,"['Mn', 'Fe']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
192,74,"['Fe', 'Al', 'Cr', 'Mn']",1.2968751713774913,-3.505074404761904,-0.7134897392868504
193,74,"['Se', 'Mo']",1.2968751713774913,-3.505074404761904,-0.7134897392868504
194,74,"['Sr', 'EC']",1.2968751713774913,-3.505074404761904,-0.7134897392868504
195,74,"['Fluoren', 'Fluoranten']",1.2968751713774913,-3.505074404761904,-0.7134897392868504
196,74,"['Antracen', 'EC', 'Li']",1.2979281146830752,-3.505074404761904,-0.7134897392868504
197,74,pH,1.2979281146830752,-3.505074404761904,-0.7134897392868504
198,74,HCHO,1.2979281146830752,-3.505074404761904,-0.7134897392868504
199,74,B,1.2979281146830752,-3.505074404761904,-0.7134897392868504
200,74,Ni,1.2979281146830752,-3.505074404761904,-0.7134897392868504
201,74,Ga,1.2979281146830752,-3.505074404761904,-0.7134897392868504
202,74,Rb,1.3021398879054107,-3.505074404761904,-0.7134897392868504
203,74,Sb,1.2979281146830752,-3.505074404761904,-0.7134897392868504
204,74,Ba,1.2979281146830752,-3.505074404761904,-0.7134897392868504
205,74,Naftalen,1.2979281146830752,-3.505074404761904,-0.7134897392868504
206,74,Acenaften,1.2979281146830752,-3.505074404761904,-0.7134897392868504
207,76,Sb,0.998402726014269,-0.2211189113654512,0.44798211053135983
208,78,Ba,1.1228070175438596,0.3851851851851852,0.5087719298245614
209,85,"['EC', 'Sr', 'Antracen']",1.0402729636327663,-17471.7988853552,-0.5870131562599226
210,85,"['Li', 'Antracen']",1.0401050936215839,-17471.7988853552,-0.5870131562599226
211,85,"['Al', 'Fe']",1.040271127554519,-17471.7988853552,-0.5870131562599226
212,85,"['V', 'As']",1.040271127554519,-17471.7988853552,-0.5870131562599226
213,85,"['Cr', 'Fe']",1.0402747997110133,-17471.7988853552,-0.5870131562599226
214,85,"['Mn', 'Fe']",1.040271127554519,-17471.7988853552,-0.5870131562599226
215,85,"['Fe', 'Al', 'Cr', 'Mn']",1.041242827100331,-17471.7988853552,-0.5870131562599226
216,85,"['Se', 'Mo']",1.0410786292456435,-17471.7988853552,-0.5870131562599226
217,85,"['Sr', 'EC']",1.041248335335073,-17471.7988853552,-0.5870131562599226
218,85,"['Fluoren', 'Fluoranten']",1.0393458085416754,-17471.7988853552,-0.5870131562599226
219,85,"['Antracen', 'EC', 'Li']",1.0422329150388154,-17471.7988853552,-0.5870131562599226
220,85,pH,1.0403322243236652,-17471.7988853552,-0.5870131562599226
221,85,TOC,1.0403322243236652,-17471.7988853552,-0.5870131562599226
222,85,HCHO,1.0403322243236652,-17471.7988853552,-0.5870131562599226
223,85,B,1.0403322243236652,-17471.7988853552,-0.5870131562599226
224,85,Ni,1.0403322243236652,-17471.7988853552,-0.5870131562599226
225,85,Ga,1.0403322243236652,-17471.7988853552,-0.5870131562599226
226,85,Rb,1.0403322243236652,-17471.7988853552,-0.5870131562599226
227,85,Sb,1.0403322243236652,-17471.7988853552,-0.5870131562599226
228,85,Ba,1.0403322243236652,-17471.7988853552,-0.5870131562599226
229,85,Naftalen,1.0403322243236652,-17471.7988853552,-0.5870131562599226
230,85,Acenaften,1.0403322243236652,-17471.7988853552,-0.5870131562599226
231,95,Ni,0.9465301478953355,-0.2549999999999999,0.47212741751990894
232,97,Ba,0.9648241206030148,-0.1492307692307692,0.812395309882747
233,102,Rb,1.535396825396825,-0.3413003663003663,0.7762962962962963
234,104,"['EC', 'Sr', 'Antracen']",1.1936978683966637,-0.5259451659451657,-0.27772628977448255
235,104,"['V', 'As']",1.1936978683966635,-0.5259451659451657,-0.27772628977448255
236,104,"['Cr', 'Fe']",1.0544743074863556,-0.5259451659451657,-0.27772628977448255
237,104,"['Fe', 'Al', 'Cr', 'Mn']",0.9630316136340231,-0.5259451659451657,-0.27772628977448255
238,104,"['Se', 'Mo']",0.9630316136340231,-0.5259451659451657,-0.27772628977448255
239,104,"['Fluoren', 'Fluoranten']",1.0948409020698178,-0.5259451659451657,-0.27772628977448255
240,104,"['Antracen', 'EC', 'Li']",0.9094840902069818,-0.5259451659451657,-0.27772628977448255
241,104,pH,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
242,104,TOC,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
243,104,HCHO,1.0948409020698175,-0.5259451659451657,-0.27772628977448255
244,104,B,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
245,104,Ni,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
246,104,Ga,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
247,104,Rb,1.4729687982700033,-0.5259451659451657,-0.27772628977448255
248,104,Sb,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
249,104,Ba,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
250,104,Naftalen,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
251,104,Acenaften,1.0948409020698178,-0.5259451659451657,-0.27772628977448255
252,105,Naftalen,1.0114942528735633,-0.23519999999999985,-0.28735632183908044
253,107,Naftalen,1.032258064516129,0.3666666666666667,0.4838709677419355
254,116,Ba,0.9598599845175187,-32.66326178863263,0.8636285102038527
255,120,Ni,1.032258064516129,0.56,0.4838709677419355
256,125,"['EC', 'Sr', 'Antracen']",1.032258064516129,0.56,-0.5483870967741935
257,125,"['Li', 'Antracen']",1.032258064516129,0.56,-0.5483870967741935
258,125,"['Al', 'Fe']",1.032258064516129,0.56,-0.5483870967741935
259,125,"['V', 'As']",1.032258064516129,0.56,-0.5483870967741935
260,125,"['Cr', 'Fe']",1.032258064516129,0.56,-0.5483870967741935
261,125,"['Mn', 'Fe']",1.032258064516129,0.56,-0.5483870967741935
262,125,"['Fe', 'Al', 'Cr', 'Mn']",1.032258064516129,0.56,-0.5483870967741935
263,125,"['Se', 'Mo']",1.032258064516129,0.56,-0.5483870967741935
264,125,"['Sr', 'EC']",1.032258064516129,0.56,-0.5483870967741935
265,125,"['Fluoren', 'Fluoranten']",1.032258064516129,0.56,-0.5483870967741935
266,125,"['Antracen', 'EC', 'Li']",1.032258064516129,0.56,-0.5483870967741935
267,125,pH,1.032258064516129,0.56,-0.5483870967741935
268,125,TOC,1.032258064516129,0.56,-0.5483870967741935
269,125,HCHO,1.032258064516129,0.56,-0.5483870967741935
270,125,B,1.032258064516129,0.56,-0.5483870967741935
271,125,Ni,1.032258064516129,0.56,-0.5483870967741935
272,125,Ga,1.032258064516129,0.56,-0.5483870967741935
273,125,Rb,1.032258064516129,0.56,-0.5483870967741935
274,125,Sb,1.032258064516129,0.56,-0.5483870967741935
275,125,Ba,1.032258064516129,0.56,-0.5483870967741935
276,125,Naftalen,1.032258064516129,0.56,-0.5483870967741935
277,125,Acenaften,1.032258064516129,0.56,-0.5483870967741935
278,126,Rb,0.9536423841059604,0.7142857142857142,0.41721854304635764
279,132,Rb,1.4968195049825188,0.25642860076389173,0.6931938946817195
280,135,Rb,1.4509586835086306,0.3347368421052631,0.6755070202808112
281,136,Acenaften,1.032258064516129,0.5666666666666667,0.4838709677419355
282,137,Rb,1.3866666666666667,-0.6729513227513229,0.8212612612612613
283,140,"['EC', 'Sr', 'Antracen']",1.2079800919482053,-0.06071497213146264,-0.5795970587821782
284,140,"['Li', 'Antracen']",0.9533369887665724,-0.06071497213146264,-0.5795970587821782
285,140,"['Al', 'Fe']",1.2084299914237913,-0.06071497213146264,-0.5795970587821782
286,140,"['V', 'As']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
287,140,"['Cr', 'Fe']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
288,140,"['Mn', 'Fe']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
289,140,"['Fe', 'Al', 'Cr', 'Mn']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
290,140,"['Se', 'Mo']",1.149943059597621,-0.06071497213146264,-0.5795970587821782
291,140,"['Sr', 'EC']",1.2772646111884376,-0.06071497213146264,-0.5795970587821782
292,140,"['Fluoren', 'Fluoranten']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
293,140,"['Antracen', 'EC', 'Li']",1.3582465167939037,-0.06071497213146264,-0.5795970587821782
294,140,pH,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
295,140,TOC,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
296,140,HCHO,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
297,140,B,1.3825410884755438,-0.06071497213146264,-0.5795970587821782
298,140,Ni,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
299,140,Ga,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
300,140,Rb,1.4230320412782769,-0.06071497213146264,-0.5795970587821782
301,140,Sb,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
302,140,Ba,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
303,140,Naftalen,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
304,140,Acenaften,1.3582465167939037,-0.06071497213146264,-0.5795970587821782
305,141,Acenaften,1.0254867605079239,-21.06938871473354,0.523417659218427
306,143,Naftalen,1.0057888546852651,-11.336904372368448,0.5091173854020616
307,144,Rb,1.5344591510725696,-0.2677723282023484,0.7094933820173437
308,147,B,1.882085872856793,-0.683232943945654,0.9103976458531471
309,150,"['Fe', 'Al', 'Cr', 'Mn']",1.272529034473208,-145.1424047321945,-0.6069597163981497
310,150,"['Se', 'Mo']",1.272529034473208,-145.1424047321945,-0.6069597163981497
311,150,"['Sr', 'EC']",1.272529034473208,-145.1424047321945,-0.6069597163981497
312,150,"['Fluoren', 'Fluoranten']",1.272529034473208,-145.1424047321945,-0.6069597163981497
313,150,"['Antracen', 'EC', 'Li']",1.2082459324804156,-145.1424047321945,-0.6069597163981497
314,150,pH,1.2082459324804156,-145.1424047321945,-0.6069597163981497
315,150,TOC,1.2027189352927241,-145.1424047321945,-0.6069597163981497
316,150,HCHO,1.3253628633166241,-145.1424047321945,-0.6069597163981497
317,150,B,1.2082459324804156,-145.1424047321945,-0.6069597163981497
318,150,Ni,1.2082459324804156,-145.1424047321945,-0.6069597163981497
319,150,Ga,1.2082459324804156,-145.1424047321945,-0.6069597163981497
320,150,Rb,1.2082459324804156,-145.1424047321945,-0.6069597163981497
321,150,Sb,1.2082459324804156,-145.1424047321945,-0.6069597163981497
322,150,Ba,1.2043723012302607,-145.1424047321945,-0.6069597163981497
323,150,Naftalen,1.2082459324804156,-145.1424047321945,-0.6069597163981497
324,150,Acenaften,1.2082459324804156,-145.1424047321945,-0.6069597163981497
325,152,HCHO,0.9354104361067509,-1.7482733493869573,-0.2967997985664623
326,152,B,1.0968316729502776,-1.7482733493869573,-0.2967997985664623
327,153,B,1.226960708980073,-1.9963128515301047,0.8373098201936376
328,158,Sb,1.2413730348635421,-20.316819322612396,0.5650375509740144
329,159,B,2.1333333333333333,0.7200000000000001,1.0
330,163,"['EC', 'Sr', 'Antracen']",1.0288968958440428,-9.042075682032793,-0.20571320729090892
331,163,"['Al', 'Fe']",0.9975639589102643,-9.042075682032793,-0.20571320729090892
332,163,"['V', 'As']",1.0601287587877124,-9.042075682032793,-0.20571320729090892
333,163,"['Fe', 'Al', 'Cr', 'Mn']",0.9506150905046513,-9.042075682032793,-0.20571320729090892
334,163,"['Se', 'Mo']",1.0573492240597155,-9.042075682032793,-0.20571320729090892
335,163,"['Sr', 'EC']",1.0416259014733904,-9.042075682032793,-0.20571320729090892
336,163,"['Fluoren', 'Fluoranten']",1.0235399743682676,-9.042075682032793,-0.20571320729090892
337,163,"['Antracen', 'EC', 'Li']",1.0261110439916643,-9.042075682032793,-0.20571320729090892
338,163,pH,1.0288968958440428,-9.042075682032793,-0.20571320729090892
339,163,TOC,1.0261110439916643,-9.042075682032793,-0.20571320729090892
340,163,HCHO,1.0261110439916643,-9.042075682032793,-0.20571320729090892
341,163,B,1.0261110439916643,-9.042075682032793,-0.20571320729090892
342,163,Ni,1.0443043622112775,-9.042075682032793,-0.20571320729090892
343,163,Ga,1.0261110439916643,-9.042075682032793,-0.20571320729090892
344,163,Rb,1.0261110439916643,-9.042075682032793,-0.20571320729090892
