,Bacteria,Chemicals,Importance_random_forest,CV_random_forest,R_squared_random_forest
385,317,"['Fe', 'Al', 'Cr', 'Mn']",0.3659595778484319,-0.13151408447796298,0.2415179699182174
386,317,"['Se', 'Mo']",0.36855369105586033,-0.13151408447796298,0.2415179699182174
387,317,"['Fluoren', 'Fluoranten']",0.3710562078140066,-0.13151408447796298,0.2415179699182174
388,317,pH,0.3534415050568973,-0.13151408447796298,0.2415179699182174
389,317,EC,0.37341696208742403,-0.13151408447796298,0.2415179699182174
390,317,TOC,0.3768429539050355,-0.13151408447796298,0.2415179699182174
391,317,B,0.37236003071730384,-0.13151408447796298,0.2415179699182174
392,317,Ni,0.37370967122925014,-0.13151408447796298,0.2415179699182174
393,317,Ga,0.37506569323433614,-0.13151408447796298,0.2415179699182174
394,317,Sr,0.3705292488877381,-0.13151408447796298,0.2415179699182174
395,317,Sb,0.4157449818637974,-0.13151408447796298,0.2415179699182174
396,317,Ba,0.37367046216531985,-0.13151408447796298,0.2415179699182174
397,317,Naftalen,0.37809255285191035,-0.13151408447796298,0.2415179699182174
398,317,Acenaften,0.3766816852525481,-0.13151408447796298,0.2415179699182174
399,318,Acenaften,0.20464394505621097,-0.33282154511687123,0.41682733906460245
400,320,Sb,0.2127978052211128,-0.17692077352387048,0.45232382164961626
401,320,Ba,0.2021732160318922,-0.17692077352387048,0.45232382164961626
402,324,Sb,0.32246617393118093,-0.1355621744559321,0.36049725425347023
403,330,Sr,0.2527334583193086,-0.11127195364459119,0.48876247667230033
404,330,Sb,0.22482039116050523,-0.11127195364459119,0.48876247667230033
405,330,Ba,0.19261671878816766,-0.11127195364459119,0.48876247667230033
406,333,B,0.19125734665121008,-0.33979621870079235,0.4987490610844212
407,335,B,0.24174705515810657,-0.1993739000623791,0.3456970623212381
408,335,Sb,0.22692150797059396,-0.1993739000623791,0.3456970623212381
409,337,Sb,0.3515708001743729,-0.1602081683913743,0.5611155033704284
410,338,"['Se', 'Mo']",0.19543830544877494,-0.24240215980918367,0.3373062335143687
411,338,pH,0.1917662167500852,-0.24240215980918367,0.3373062335143687
412,338,B,0.22640678511653733,-0.24240215980918367,0.3373062335143687
413,338,Sb,0.20496082220642697,-0.24240215980918367,0.3373062335143687
414,340,Sb,0.35001676547337635,-0.19794779482140923,0.5180493211987485
415,340,Naftalen,0.21772979429521078,-0.19794779482140923,0.5180493211987485
416,345,Sb,0.19731714602266937,-0.21458691489245107,0.31075577274675714
417,347,Ni,0.192306185547938,-0.26266090999307035,0.25766794402432724
418,348,"['Fe', 'Al', 'Cr', 'Mn']",0.29930564260112635,-0.2169068534667138,0.27376507234291547
419,348,"['Se', 'Mo']",0.30389181771633367,-0.2169068534667138,0.27376507234291547
420,348,"['Fluoren', 'Fluoranten']",0.31295848438300045,-0.2169068534667138,0.27376507234291547
421,348,pH,0.30106048131080376,-0.2169068534667138,0.27376507234291547
422,348,EC,0.31295848438300045,-0.2169068534667138,0.27376507234291547
423,348,TOC,0.31952364567332303,-0.2169068534667138,0.27376507234291547
424,348,B,0.31295848438300045,-0.2169068534667138,0.27376507234291547
425,348,Ni,0.31295848438300045,-0.2169068534667138,0.27376507234291547
426,348,Ga,0.31295848438300045,-0.2169068534667138,0.27376507234291547
427,348,Sr,0.3292072094214027,-0.2169068534667138,0.27376507234291547
428,348,Sb,0.31295848438300045,-0.2169068534667138,0.27376507234291547
429,348,Ba,0.31295848438300045,-0.2169068534667138,0.27376507234291547
430,348,Naftalen,0.31295848438300045,-0.2169068534667138,0.27376507234291547
431,348,Acenaften,0.32232696364567304,-0.2169068534667138,0.27376507234291547
432,351,Ni,0.21280589559375318,-0.1996463918059972,0.43679032923868444
433,351,Sb,0.24890598362390914,-0.1996463918059972,0.43679032923868444
434,351,Ba,0.2242331510726424,-0.1996463918059972,0.43679032923868444
435,351,Naftalen,0.21251974233409154,-0.1996463918059972,0.43679032923868444
436,353,Sb,0.20083276345938228,-0.1907362625095368,0.424736787438564
437,354,Sb,0.28596146138274803,-0.11029853568282522,0.592945750532504
438,357,Sb,0.20533829876621046,-0.33501204205264656,0.39638292816987
439,360,Sb,0.2330727563949765,-0.28677987826634865,0.42562988597730067
440,361,Ga,0.19221066859382785,-0.18368408561950056,0.4849190668841018
441,365,"['Fe', 'Al', 'Cr', 'Mn']",0.2267685272784612,-0.1302345105386009,0.5208958358937393
442,365,"['Se', 'Mo']",0.232733005361085,-0.1302345105386009,0.5208958358937393
443,365,"['Fluoren', 'Fluoranten']",0.21799418479974786,-0.1302345105386009,0.5208958358937393
444,365,pH,0.23107356669820256,-0.1302345105386009,0.5208958358937393
445,365,EC,0.21275592137075594,-0.1302345105386009,0.5208958358937393
446,365,TOC,0.19924251024913286,-0.1302345105386009,0.5208958358937393
447,365,B,0.21799418479974786,-0.1302345105386009,0.5208958358937393
448,365,Ni,0.23805135288552526,-0.1302345105386009,0.5208958358937393
449,365,Ga,0.3030929927467677,-0.1302345105386009,0.5208958358937393
450,365,Sr,0.23562265951855377,-0.1302345105386009,0.5208958358937393
451,365,Sb,0.21799418479974786,-0.1302345105386009,0.5208958358937393
452,365,Ba,0.22261381688216142,-0.1302345105386009,0.5208958358937393
453,365,Naftalen,0.22215468937243776,-0.1302345105386009,0.5208958358937393
454,365,Acenaften,0.21799418479974786,-0.1302345105386009,0.5208958358937393
