,Bacteria,Chemicals,Importance_xgboost,CV_xgboost,R_squared_xgboost
322,188,B,1.0462866303436735,-0.3182487418637955,0.7593304045674053
323,189,"['Mn', 'Fe']",1.0345836737323557,-83.36951084228367,0.24888616783329687
324,189,pH,1.2098253816372506,-83.36951084228367,0.24888616783329687
325,189,Sb,1.8368291938465595,-83.36951084228367,0.24888616783329687
326,192,"['Se', 'Mo']",1.7954364892225918,-5.88597080539448,0.08108095799709358
327,205,Rb,2.1437261700788257,-0.1559868679367884,0.9328075455369915
328,209,Rb,1.2036154975507904,-0.8360817437562978,0.4847827201402469
329,216,EC,1.148182667357447,-1.2284068084697723,0.28636887365463837
330,222,Ga,1.5437554487387302,-2.1301970210066963,0.8230969756841287
331,227,Rb,1.4821758670912546,-5.859694285840808,0.38709306861122605
332,229,Sr,1.5792093237808604,-2.0379092645172703,0.8885136878816433
333,236,Ga,1.4447021726129843,-0.3353958446171193,0.9968760944777728
334,246,Rb,1.6151674155060767,-0.5563886200715628,0.99152348982063
335,247,Rb,1.6020470662718953,-0.5308170902583818,0.8726611077150614
336,249,Sr,1.137632764755527,-0.07425817374664812,0.18693299807795405
337,251,"['Fe', 'Al', 'Cr', 'Mn']",1.590516748233656,-0.9659366738712979,-0.5952655464336123
338,251,"['Se', 'Mo']",1.5871464384522747,-0.9659366738712979,-0.5952655464336123
339,251,"['Fluoren', 'Fluoranten']",1.5952655040982453,-0.9659366738712979,-0.5952655464336123
340,251,pH,1.5956782419933648,-0.9659366738712979,-0.5952655464336123
341,251,EC,1.599037471768431,-0.9659366738712979,-0.5952655464336123
342,251,TOC,1.6540340521618,-0.9659366738712979,-0.5952655464336123
343,251,HCHO,1.5871505655543001,-0.9659366738712979,-0.5952655464336123
344,251,B,1.682862924361972,-0.9659366738712979,-0.5952655464336123
345,251,Ni,1.5954880271622565,-0.9659366738712979,-0.5952655464336123
346,251,Ga,1.5975215689515365,-0.9659366738712979,-0.5952655464336123
347,251,Rb,1.6378050404459192,-0.9659366738712979,-0.5952655464336123
348,251,Sr,1.5980083416813229,-0.9659366738712979,-0.5952655464336123
349,251,Sb,1.6244132397531894,-0.9659366738712979,-0.5952655464336123
350,251,Ba,1.5916141307949259,-0.9659366738712979,-0.5952655464336123
351,251,Naftalen,1.595111167786278,-0.9659366738712979,-0.5952655464336123
352,251,Acenaften,1.595280628575709,-0.9659366738712979,-0.5952655464336123
353,254,Sr,1.0286078257597158,-2.6498271477006052,0.09057742618718412
354,257,B,1.2098346966208355,-0.8432541680775447,0.18868291054792485
355,259,Rb,2.184462678052791,-0.13298442931492524,0.646060780850265
356,261,Sb,1.5295806453627119,-6.052366323387206,0.22649940491690057
357,264,Sb,1.2063306710031252,-29.3340262594436,0.9978714575396508
358,265,"['Al', 'Fe']",1.023950912017189,-0.040000000000000036,-0.5314907106495095
359,265,"['V', 'As']",1.0696852050186565,-0.040000000000000036,-0.5314907106495095
360,265,"['Cr', 'Fe']",1.0696475801328567,-0.040000000000000036,-0.5314907106495095
361,265,"['Fe', 'Al', 'Cr', 'Mn']",1.3704291937688144,-0.040000000000000036,-0.5314907106495095
362,265,"['Se', 'Mo']",1.349516073164688,-0.040000000000000036,-0.5314907106495095
363,265,"['Fluoren', 'Fluoranten']",1.531490691984318,-0.040000000000000036,-0.5314907106495095
364,265,pH,1.4857084932726394,-0.040000000000000036,-0.5314907106495095
365,265,EC,1.0429126391690429,-0.040000000000000036,-0.5314907106495095
366,265,TOC,1.3106900636860832,-0.040000000000000036,-0.5314907106495095
367,265,HCHO,1.4857505504520834,-0.040000000000000036,-0.5314907106495095
368,265,B,1.531490691984318,-0.040000000000000036,-0.5314907106495095
369,265,Ni,1.531490691984318,-0.040000000000000036,-0.5314907106495095
370,265,Ga,1.5315341514400078,-0.040000000000000036,-0.5314907106495095
371,265,Rb,1.531487133332352,-0.040000000000000036,-0.5314907106495095
372,265,Sr,1.5315386781275206,-0.040000000000000036,-0.5314907106495095
373,265,Sb,1.5344396337902175,-0.040000000000000036,-0.5314907106495095
374,265,Ba,1.531490691984318,-0.040000000000000036,-0.5314907106495095
